tweet_id,favs_count,retweets
731156023742988288,3680,1207
730924654643314689,5891,1881
730573383004487680,4674,2025
730427201120833536,3341,988
730211855403241472,3651,1009
730196704625098752,4634,1787
729854734790754305,3863,1066
729838605770891264,1660,359
729823566028484608,3816,1181
729463711119904772,5539,2204
729113531270991872,1801,303
728986383096946689,3014,777
728760639972315136,4473,1621
728751179681943552,2652,646
728653952833728512,3180,993
728409960103686147,4698,1899
728387165835677696,3558,913
728046963732717569,4113,1144
728035342121635841,4358,1586
728015554473250816,3953,1044
727685679342333952,2846,606
727644517743104000,5617,1663
727524757080539137,4280,1154
727314416056803329,3191,708
727286334147182592,2932,782
727175381690781696,3753,1324
727155742655025152,3471,1262
726935089318363137,6576,2314
726887082820554753,3680,1439
726828223124897792,3424,957
726224900189511680,4242,1091
725842289046749185,6799,2536
725786712245440512,3998,1304
725729321944506368,4983,1687
725458796924002305,1357,580
724983749226668032,3579,1233
724771698126512129,2238,601
724405726123311104,5065,1585
724049859469295616,4155,1692
724046343203856385,2551,530
724004602748780546,4006,1462
723912936180330496,3731,1172
723688335806480385,7328,2777
723673163800948736,2905,844
723179728551723008,5073,1771
722974582966214656,3927,1488
722613351520608256,4773,1556
721503162398597120,4412,1733
721001180231503872,2425,584
720785406564900865,2962,729
720775346191278080,2352,626
720415127506415616,3960,1425
720389942216527872,6097,2377
720340705894408192,2743,925
720059472081784833,3697,1067
720043174954147842,4727,1913
719991154352222208,4637,1655
719704490224398336,4346,1355
719551379208073216,4840,1803
719367763014393856,2679,711
719339463458033665,4265,1174
719332531645071360,3294,901
718971898235854848,3331,1029
718939241951195136,5032,1664
718631497683582976,18068,7606
718613305783398402,2337,455
718540630683709445,2336,963
718460005985447936,2581,499
718454725339934721,4650,1434
718246886998687744,1832,470
718234618122661888,3707,943
717841801130979328,2346,566
717790033953034240,2738,1045
717537687239008257,5549,1753
717428917016076293,1549,427
717421804990701568,3015,797
717047459982213120,6022,1828
717009362452090881,3101,914
716802964044845056,4109,1109
716791146589110272,7884,1506
716730379797970944,1181,410
716447146686459905,12503,5566
716439118184652801,2286,200
716285507865542656,2664,1001
716080869887381504,6501,1816
715928423106027520,3059,839
715758151270801409,3558,1361
715733265223708672,4481,1609
715704790270025728,2658,546
715696743237730304,3748,1228
715680795826982913,4106,1521
715360349751484417,5240,1489
715342466308784130,2922,654
715220193576927233,2322,616
715200624753819648,4939,1772
715009755312439296,3983,1163
714982300363173890,3569,987
714962719905021952,7034,4037
714957620017307648,3978,1345
714631576617938945,3138,944
714606013974974464,3490,879
714485234495041536,2550,1073
714258258790387713,2913,696
714251586676113411,3137,795
714214115368108032,2187,831
714141408463036416,4143,1335
713919462244790272,3157,755
713909862279876608,1818,517
713900603437621249,2724,697
713761197720473600,4656,1302
713411074226274305,4255,1242
713177543487135744,6920,2731
713175907180089344,4262,1401
712809025985978368,18257,6394
712717840512598017,11803,4720
712668654853337088,3992,1153
712438159032893441,5094,1489
712309440758808576,228,25
712097430750289920,3618,984
712092745624633345,2825,850
712085617388212225,3135,465
712065007010385924,2162,593
711998809858043904,0,123
711968124745228288,7714,2199
711743778164514816,2724,948
711732680602345472,8434,3879
711694788429553666,31464,17436
711652651650457602,3701,864
711363825979756544,3478,1079
711306686208872448,3165,706
711008018775851008,2874,582
710997087345876993,4391,1323
710844581445812225,2442,649
710833117892898816,2575,504
710658690886586372,2223,535
710609963652087808,4602,2274
710588934686908417,4352,1772
710296729921429505,2284,702
710283270106132480,2072,496
710272297844797440,4342,1193
710269109699739648,2297,1067
710153181850935296,2800,853
710140971284037632,2641,844
710117014656950272,5230,1883
709918798883774466,3357,1034
709901256215666688,640,98
709852847387627521,3358,1144
709566166965075968,3402,1143
709556954897764353,3146,1019
709519240576036864,1438,227
709449600415961088,2116,542
709409458133323776,2533,649
709225125749587968,2305,544
709207347839836162,11967,5481
709198395643068416,2357,610
709179584944730112,1933,642
709158332880297985,1954,393
709042156699303936,4534,1555
708853462201716736,1732,631
708845821941387268,2857,855
708834316713893888,1619,476
708810915978854401,15814,6567
708738143638450176,2652,779
708711088997666817,2430,683
708479650088034305,2439,645
708469915515297792,2979,779
708400866336894977,15262,9552
708356463048204288,3436,1257
708349470027751425,2259,704
708149363256774660,4131,1482
708130923141795840,3244,819
708119489313951744,2580,936
708109389455101952,1879,532
708026248782585858,4222,1837
707995814724026368,3000,1078
707983188426153984,49,2
707969809498152960,2579,914
707776935007539200,3146,913
707741517457260545,2395,583
707738799544082433,3910,2339
707693576495472641,3258,953
707629649552134146,2466,827
707610948723478529,16284,6032
707420581654872064,2161,663
707411934438625280,2208,568
707387676719185920,3354,1213
707377100785885184,3130,1032
707315916783140866,2378,605
707297311098011648,2678,745
707059547140169728,2492,644
707038192327901184,2100,753
707021089608753152,3922,1290
707014260413456384,2223,570
706904523814649856,13996,7488
706901761596989440,1965,556
706681918348251136,3171,931
706644897839910912,2464,1042
706593038911545345,2073,604
706538006853918722,3346,1366
706516534877929472,3001,981
706346369204748288,3318,883
706310011488698368,20390,7518
706291001778950144,1641,455
706265994973601792,2632,889
706169069255446529,3750,2111
706166467411222528,4946,1523
706153300320784384,1421,367
705975130514706432,2979,695
705970349788291072,3054,853
705898680587526145,2285,527
705786532653883392,1857,493
705591895322394625,3047,1098
705475953783398401,2847,873
705442520700944385,4227,1532
705428427625635840,3658,1593
705239209544720384,2881,721
705223444686888960,2486,761
705102439679201280,2054,492
705066031337840642,2100,585
704871453724954624,4109,1069
704859558691414016,2158,506
704847917308362754,4873,1445
704819833553219584,2540,933
704761120771465216,6372,2778
704499785726889984,2791,960
704491224099647488,718,75
704480331685040129,3263,1026
704364645503647744,7660,3391
704347321748819968,1516,334
704134088924532736,1445,434
704113298707505153,1785,548
704054845121142784,2807,878
703774238772166656,1775,435
703769065844768768,3128,1090
703631701117943808,2470,639
703611486317502464,3690,1458
703425003149250560,3645,1296
703407252292673536,2343,663
703382836347330562,3367,1091
703356393781329922,1840,369
703268521220972544,1902,519
703079050210877440,7099,2947
703041949650034688,25280,11854
702932127499816960,2481,686
702899151802126337,1541,430
702684942141153280,3104,1016
702671118226825216,2103,536
702598099714314240,11761,3283
702539513671897089,2772,916
702332542343577600,3049,1475
702321140488925184,3154,1003
702276748847800320,2364,733
702217446468493312,4596,1284
701981390485725185,3312,939
701952816642965504,3691,979
701889187134500865,3401,1324
701805642395348998,3279,1594
701601587219795968,2019,434
701570477911896070,2709,886
701545186879471618,2566,582
701214700881756160,11735,4855
700890391244103680,2133,538
700864154249383937,2498,598
700847567345688576,2362,476
700796979434098688,2345,894
700747788515020802,21890,8838
700518061187723268,2511,761
700505138482569216,2202,547
700462010979500032,3961,1697
700167517596164096,2537,698
700151421916807169,2160,643
700143752053182464,7220,2590
700062718104104960,2538,652
700029284593901568,1996,555
700002074055016451,3179,1275
699801817392291840,2921,907
699788877217865730,2151,489
699779630832685056,2625,1181
699775878809702401,1884,578
699691744225525762,9878,4384
699446877801091073,5722,2501
699434518667751424,2096,494
699423671849451520,1306,307
699413908797464576,2006,597
699370870310113280,1826,417
699323444782047232,3031,827
699088579889332224,2166,595
699079609774645248,2355,617
699072405256409088,2849,1137
699060279947165696,3590,1717
699036661657767936,2510,1152
698989035503689728,3213,928
698953797952008193,2576,872
698907974262222848,2434,592
698710712454139905,2378,650
698703483621523456,1395,356
698635131305795584,1251,328
698549713696649216,2229,596
698355670425473025,1777,427
698342080612007937,2173,920
698262614669991936,4585,1905
698195409219559425,16103,5689
698178924120031232,2708,708
697995514407682048,1461,323
697990423684476929,3152,1227
697943111201378304,2301,646
697881462549430272,2894,1109
697630435728322560,1677,522
697616773278015490,3021,965
697596423848730625,2887,1205
697575480820686848,1962,481
697516214579523584,1968,1061
697482927769255936,2331,637
697463031882764288,3289,1339
697270446429966336,4528,1799
697259378236399616,3168,956
697255105972801536,2950,1104
697242256848379904,2436,640
696900204696625153,3048,979
696894894812565505,2247,648
696886256886657024,4661,1710
696877980375769088,2357,684
696754882863349760,1426,345
696744641916489729,1989,886
696713835009417216,2279,618
696518437233913856,3770,1645
696490539101908992,1167,136
696488710901260288,2416,980
696405997980676096,3085,1108
696100768806522880,1856,622
695816827381944320,2895,1101
695794761660297217,3041,737
695767669421768709,1785,702
695629776980148225,4385,1998
695446424020918272,4240,1738
695409464418041856,8335,3421
695314793360662529,3480,1386
695095422348574720,2543,587
695074328191332352,2723,1049
695064344191721472,1541,563
695051054296211456,2555,761
694925794720792577,2594,874
694905863685980160,2641,892
694669722378485760,34401,13677
694356675654983680,1446,273
694352839993344000,1960,582
694342028726001664,1521,463
694329668942569472,1920,480
694206574471057408,4000,1949
694183373896572928,2827,888
694001791655137281,3274,975
693993230313091072,1807,383
693942351086120961,1682,351
693647888581312512,2585,557
693644216740769793,1302,118
693642232151285760,2448,396
693629975228977152,2352,756
693622659251335168,1470,356
693590843962331137,4839,1865
693582294167244802,1584,236
693486665285931008,1697,600
693280720173801472,3218,1188
693267061318012928,2288,774
693262851218264065,2120,474
693231807727280129,2765,711
693155686491000832,7569,3058
693109034023534592,1640,578
693095443459342336,1791,433
692919143163629568,2582,725
692905862751522816,2337,834
692901601640583168,1689,575
692894228850999298,2172,757
692828166163931137,2763,852
692752401762250755,6545,3482
692568918515392513,4192,1469
692535307825213440,3030,1296
692530551048294401,1766,393
692423280028966913,1420,212
692417313023332352,8998,3295
692187005137076224,2438,781
692158366030913536,2065,754
692142790915014657,1581,371
692041934689402880,3263,1204
692017291282812928,2778,907
691820333922455552,3810,1577
691793053716221953,7821,4037
691756958957883396,2729,942
691675652215414786,1877,486
691483041324204033,2300,534
691459709405118465,3884,1081
691444869282295808,2535,807
691416866452082688,18601,7290
691321916024623104,2483,632
691096613310316544,2858,842
691090071332753408,1662,320
690989312272396288,5671,2734
690959652130045952,3436,1188
690938899477221376,3935,1859
690932576555528194,3157,970
690735892932222976,3642,1211
690728923253055490,2090,493
690690673629138944,2237,783
690649993829576704,1250,262
690607260360429569,286,16
690597161306841088,1867,578
690400367696297985,1812,429
690374419777196032,3124,805
690360449368465409,2558,838
690348396616552449,1441,490
690248561355657216,1613,393
690021994562220032,2694,979
690015576308211712,2393,702
690005060500217858,3530,1612
689999384604450816,1356,350
689993469801164801,1403,428
689977555533848577,1321,428
689905486972461056,2360,660
689877686181715968,2925,1107
689835978131935233,2094,720
689661964914655233,3113,893
689659372465688576,9967,3664
689623661272240129,2142,616
689599056876867584,11206,5260
689557536375177216,1974,434
689517482558820352,3263,1360
689289219123089408,2164,886
689283819090870273,3139,1049
689280876073582592,1909,674
689275259254616065,1099,235
689255633275777024,2463,1034
689154315265683456,2967,946
689143371370250240,1948,481
688916208532455424,2611,822
688908934925697024,2030,729
688898160958271489,2012,744
688894073864884227,2160,653
688828561667567616,1330,349
688804835492233216,925,181
688789766343622656,2131,632
688547210804498433,2484,664
688519176466644993,2230,698
688385280030670848,8908,4260
688211956440801280,2161,791
688179443353796608,2054,559
688116655151435777,2716,740
688064179421470721,1664,345
687841446767013888,5241,2388
687826841265172480,2641,1071
687818504314159109,2389,910
687807801670897665,2290,682
687732144991551489,1691,634
687704180304273409,2344,802
687664829264453632,1865,487
687494652870668288,1828,551
687480748861947905,1540,229
687476254459715584,1908,507
687460506001633280,1978,518
687399393394311168,1825,589
687317306314240000,19368,8739
687312378585812992,4194,1809
687127927494963200,5204,2153
687124485711986689,2104,483
687109925361856513,5593,2345
687102708889812993,2257,924
687096057537363968,2150,579
686947101016735744,8302,3047
686760001961103360,3379,1323
686749460672679938,3345,1382
686730991906516992,3973,1146
686683045143953408,2714,766
686618349602762752,3555,1298
686606069955735556,1814,522
686394059078897668,1674,657
686386521809772549,3135,841
686377065986265092,2129,538
686358356425093120,2090,629
686286779679375361,3865,1600
686050296934563840,2137,694
686035780142297088,1103,111
686034024800862208,2957,1088
686007916130873345,2382,391
686003207160610816,1757,591
685973236358713344,2014,494
685943807276412928,1563,560
685906723014619143,7189,2726
685681090388975616,1961,116
685667379192414208,2266,537
685663452032069632,3092,1389
685641971164143616,2800,732
685547936038666240,31596,14841
685532292383666176,2920,1102
685325112850124800,9055,3766
685321586178670592,2539,599
685315239903100929,3157,995
685307451701334016,2000,417
685268753634967552,2973,1139
685198997565345792,2242,637
685169283572338688,3952,1359
684969860808454144,2294,352
684959798585110529,6545,2978
684940049151070208,3073,991
684926975086034944,3354,443
684914660081053696,3365,1388
684902183876321280,1794,504
684880619965411328,2004,768
684830982659280897,33633,20661
684800227459624960,2619,952
684594889858887680,8539,3335
684588130326986752,3945,1346
684567543613382656,2891,1155
684538444857667585,2537,906
684481074559381504,3726,1122
684460069371654144,1895,531
684241637099323392,7787,3118
684225744407494656,1193,196
684222868335505415,3681,1300
684200372118904832,2065,995
684195085588783105,1831,486
684188786104872960,3360,1104
684177701129875456,1940,629
684147889187209216,2876,1451
684122891630342144,1924,446
684097758874210310,3951,1366
683857920510050305,3665,1067
683852578183077888,1870,330
683849932751646720,2511,908
683834909291606017,2526,1071
683828599284170753,2696,1009
683773439333797890,3210,1284
683742671509258241,6210,3159
683515932363329536,7039,2755
683498322573824003,3048,922
683481228088049664,2559,953
683462770029932544,2327,645
683449695444799489,3716,1534
683391852557561860,7339,2278
683357973142474752,2780,874
683142553609318400,2755,989
683111407806746624,3264,869
683098815881154561,2089,624
683078886620553216,1923,542
683030066213818368,2082,713
682962037429899265,35251,15620
682808988178739200,1712,158
682788441537560576,2384,1060
682750546109968385,1455,414
682697186228989953,1262,345
682662431982772225,2931,1028
682638830361513985,1984,564
682429480204398592,3304,1095
682406705142087680,7264,1670
682393905736888321,2149,633
682389078323662849,1601,446
682303737705140231,2943,929
682259524040966145,3972,1131
682242692827447297,3096,1088
682088079302213632,17465,9351
682059653698686977,4730,1595
682047327939461121,3073,891
682032003584274432,6309,1886
682003177596559360,2994,1442
681981167097122816,2696,982
681891461017812993,2371,778
681694085539872773,12289,3850
681679526984871937,1688,418
681654059175129088,2519,863
681610798867845120,1817,443
681579835668455424,3397,1237
681523177663676416,13677,5464
681340665377193984,1577,260
681339448655802368,8918,3884
681320187870711809,2530,704
681302363064414209,3764,1726
681297372102656000,3082,903
681281657291280384,3092,1045
681261549936340994,1399,251
681242418453299201,1423,501
681231109724700672,2312,464
681193455364796417,3549,1399
680970795137544192,2313,619
680959110691590145,4401,1900
680940246314430465,3063,988
680934982542561280,2006,413
680913438424612864,2316,587
680889648562991104,1694,349
680836378243002368,3313,1255
680805554198020098,2061,635
680801747103793152,2281,777
680798457301471234,2728,983
680609293079592961,2516,660
680583894916304897,3469,1257
680497766108381184,4059,1817
680494726643068929,1648,463
680473011644985345,2440,717
680440374763077632,1393,473
680221482581123072,1417,280
680206703334408192,2709,1106
680191257256136705,2063,476
680176173301628928,3723,1467
680161097740095489,2230,700
680145970311643136,3453,1655
680130881361686529,2196,893
680115823365742593,2608,863
680100725817409536,3443,1304
680085611152338944,12280,8547
680070545539371008,2481,817
679877062409191424,1891,614
679872969355714560,2112,635
679862121895714818,2357,586
679854723806179328,2734,1161
679844490799091713,2272,719
679828447187857408,34593,13279
679777920601223168,2975,1039
679736210798047232,2004,748
679729593985699840,2074,787
679722016581222400,1595,444
679530280114372609,4566,1973
679527802031484928,2523,686
679511351870550016,3223,1198
679503373272485890,3027,1386
679475951516934144,2002,608
679462823135686656,30062,17766
679405845277462528,2263,1136
679158373988876288,20285,7600
679148763231985668,2666,971
679132435750195208,2838,1096
679111216690831360,5674,2448
679062614270468097,16170,7612
679047485189439488,2146,623
679001094530465792,2717,1155
678991772295516161,2170,1091
678969228704284672,1564,430
678800283649069056,2451,853
678798276842360832,3297,1093
678774928607469569,2680,855
678767140346941444,3356,1282
678764513869611008,1550,442
678755239630127104,6746,3091
678740035362037760,3566,1567
678708137298427904,5327,2295
678675843183484930,2716,1380
678643457146150913,1958,380
678446151570427904,3814,1448
678424312106393600,5197,2402
678410210315247616,3997,1696
678399652199309312,76322,30003
678396796259975168,1515,395
678389028614488064,1772,396
678380236862578688,2311,849
678341075375947776,1643,505
678334497360859136,1232,235
678278586130948096,10869,5758
678255464182861824,1511,346
678023323247357953,1813,354
678021115718029313,12917,5933
677961670166224897,3251,1590
677918531514703872,1265,383
677895101218201600,4577,1944
677716515794329600,2892,922
677700003327029250,3216,1355
677698403548192770,1168,303
677687604918272002,2366,797
677673981332312066,3162,1411
677662372920729601,1843,890
677644091929329666,1768,762
677573743309385728,2025,653
677565715327688705,1239,431
677557565589463040,2323,1085
677547928504967168,6566,3460
677530072887205888,1010,217
677335745548390400,2880,1642
677334615166730240,1276,268
677331501395156992,1033,221
677328882937298944,3463,1419
677314812125323265,1565,503
677301033169788928,1165,378
677269281705472000,1867,666
677228873407442944,3359,1539
677187300187611136,2583,857
676975532580409345,2623,1004
676957860086095872,2115,763
676949632774234114,1241,372
676948236477857792,2041,808
676946864479084545,1641,344
676942428000112642,1958,702
676936541936185344,12073,4653
676916996760600576,2812,1706
676897532954456065,2133,686
676864501615042560,1979,657
676821958043033607,21622,14517
676819651066732545,1725,622
676811746707918848,1353,403
676776431406465024,4726,1901
676617503762681856,2721,894
676613908052996102,1026,185
676606785097199616,1801,407
676603393314578432,1098,358
676593408224403456,4316,2015
676590572941893632,873,115
676588346097852417,2183,732
676582956622721024,1123,254
676575501977128964,2428,1049
676533798876651520,1766,518
676496375194980353,1442,501
676470639084101634,10993,4386
676440007570247681,1623,619
676430933382295552,1321,317
676263575653122048,1977,507
676237365392908289,1140,264
676219687039057920,72316,29026
676215927814406144,1635,537
676191832485810177,2138,963
676146341966438401,1815,620
676121918416756736,2044,1086
676101918813499392,2669,1095
676098748976615425,2812,1314
676089483918516224,1235,408
675898130735476737,1517,530
675891555769696257,2004,794
675888385639251968,2236,886
675878199931371520,3932,1308
675870721063669760,1538,528
675853064436391936,2530,1194
675849018447167488,894,133
675845657354215424,2133,816
675822767435051008,1434,504
675820929667219457,983,223
675798442703122432,9662,3199
675781562965868544,1522,436
675740360753160193,1106,316
675710890956750848,1765,761
675707330206547968,1865,639
675706639471788032,612,87
675534494439489536,1737,382
675531475945709568,1114,356
675522403582218240,976,266
675517828909424640,1219,434
675501075957489664,16156,5459
675497103322386432,2947,1205
675489971617296384,1211,553
675483430902214656,1727,900
675432746517426176,1417,531
675372240448454658,1587,487
675362609739206656,991,210
675354435921575936,30529,15578
675349384339542016,3690,2108
675334060156301312,2592,1201
675166823650848770,3319,1460
675153376133427200,5852,2387
675149409102012420,3483,1577
675147105808306176,881,215
675146535592706048,1107,271
675145476954566656,1998,829
675135153782571009,1220,439
675113801096802304,1818,728
675111688094527488,898,229
675109292475830276,2622,1045
675047298674663426,987,296
675015141583413248,2532,1097
675006312288268288,914,208
675003128568291329,1458,429
674999807681908736,2090,1019
674805413498527744,804,333
674800520222154752,2815,792
674793399141146624,2333,1006
674790488185167872,1027,229
674788554665512960,754,194
674781762103414784,1876,1105
674774481756377088,1029,433
674767892831932416,1694,723
674764817387900928,735,215
674754018082705410,1270,404
674752233200820224,1361,424
674743008475090944,1303,502
674742531037511680,447,47
674739953134403584,1016,356
674737130913071104,604,81
674690135443775488,1071,437
674670581682434048,1508,598
674664755118911488,854,223
674646392044941312,1340,451
674644256330530816,972,254
674638615994089473,1572,540
674632714662858753,1397,530
674606911342424069,873,92
674468880899788800,5827,1878
674447403907457024,993,331
674436901579923456,1035,360
674422304705744896,1336,497
674416750885273600,646,126
674410619106390016,1126,425
674394782723014656,1401,524
674372068062928900,799,292
674330906434379776,530,70
674318007229923329,1313,476
674307341513269249,10615,6375
674291837063053312,13718,5397
674271431610523648,1452,676
674269164442398721,852,213
674265582246694913,1518,774
674262580978937856,1228,417
674255168825880576,1358,496
674082852460433408,714,151
674075285688614912,930,261
674063288070742018,5953,2005
674053186244734976,3080,1192
674051556661161984,1352,455
674045139690631169,1314,594
674042553264685056,670,116
674038233588723717,1030,391
674036086168010753,799,189
674024893172875264,1657,1131
674019345211760640,1056,284
674014384960745472,1456,590
674008982932058114,1123,324
673956914389192708,1823,881
673919437611909120,1093,342
673906403526995968,2962,1517
673887867907739649,877,235
673716320723169284,2887,694
673715861853720576,3288,1893
673711475735838725,973,276
673709992831262724,788,246
673708611235921920,996,262
673707060090052608,1028,359
673705679337693185,1179,377
673700254269775872,1340,525
673697980713705472,3674,1793
673689733134946305,1620,595
673688752737402881,1175,454
673686845050527744,1341,399
673680198160809984,1272,431
673662677122719744,1171,342
673656262056419329,676,217
673636718965334016,1025,333
673612854080196609,1492,666
673583129559498752,1110,332
673580926094458881,776,253
673576835670777856,1287,518
673363615379013632,962,278
673359818736984064,1347,615
673355879178194945,1399,527
673352124999274496,1556,496
673350198937153538,712,195
673345638550134785,2326,1162
673343217010679808,902,246
673342308415348736,1186,521
673320132811366400,12485,7196
673317986296586240,821,227
673295268553605120,7000,2905
673270968295534593,997,333
673240798075449344,1330,650
673213039743795200,2064,770
673148804208660480,1574,577
672997845381865473,1839,655
672995267319328768,883,268
672988786805112832,912,266
672984142909456390,1174,505
672980819271634944,1695,931
672975131468300288,1559,824
672970152493887488,879,327
672968025906282496,1237,496
672964561327235073,1319,588
672902681409806336,1279,454
672898206762672129,842,387
672884426393653248,1431,774
672877615439593473,954,325
672834301050937345,1214,526
672828477930868736,1156,447
672640509974827008,913,287
672622327801233409,1198,442
672614745925664768,1132,533
672609152938721280,1021,355
672604026190569472,1027,364
672594978741354496,1231,561
672591762242805761,879,303
672591271085670400,665,174
672538107540070400,943,333
672523490734551040,581,151
672488522314567680,1034,398
672482722825261057,1043,545
672481316919734272,669,120
672475084225949696,1344,646
672466075045466113,1253,483
672272411274932228,5967,3084
672267570918129665,1372,564
672264251789176834,1050,307
672256522047614977,2615,1405
672254177670729728,1330,681
672248013293752320,1607,550
672245253877968896,627,143
672239279297454080,836,297
672231046314901505,1691,927
672222792075620352,730,192
672205392827572224,2085,1049
672169685991993344,943,335
672160042234327040,813,327
672139350159835138,1615,635
672125275208069120,2209,1042
672095186491711488,922,339
672082170312290304,877,336
672068090318987265,1191,467
671896809300709376,7903,3838
671891728106971137,1216,517
671882082306625538,3239,1276
671879137494245376,1308,606
671874878652489728,1161,506
671866342182637568,1045,446
671855973984772097,833,397
671789708968640512,6574,3170
671768281401958400,1109,451
671763349865160704,1547,823
671744970634719232,1257,707
671743150407421952,699,217
671735591348891648,1337,692
671729906628341761,7878,3976
671561002136281088,11871,6629
671550332464455680,842,192
671547767500775424,1252,537
671544874165002241,1817,954
671542985629241344,1010,518
671538301157904385,861,352
671536543010570240,1092,371
671533943490011136,941,529
671528761649688577,779,235
671520732782923777,1291,487
671518598289059840,875,271
671511350426865664,1473,641
671504605491109889,6474,3281
671497587707535361,858,414
671488513339211776,929,439
671486386088865792,533,180
671485057807351808,709,213
671390180817915904,1333,683
671362598324076544,1029,270
671357843010908160,370,143
671355857343524864,446,111
671347597085433856,881,388
671186162933985280,671,190
671182547775299584,1027,307
671166507850801152,809,313
671163268581498880,1523,1013
671159727754231808,330,73
671154572044468225,658,201
671151324042559489,616,139
671147085991960577,614,200
671141549288370177,1070,597
671138694582165504,856,369
671134062904504320,685,174
671122204919246848,3217,2296
671115716440031232,1264,711
671109016219725825,1059,397
670995969505435648,1020,265
670842764863651840,22919,7938
670840546554966016,541,177
670838202509447168,1026,628
670833812859932673,402,113
670832455012716544,673,196
670826280409919488,5103,3699
670823764196741120,715,169
670822709593571328,561,88
670815497391357952,2929,1398
670811965569282048,1043,244
670807719151067136,1083,448
670804601705242624,1816,872
670803562457407488,317,83
670797304698376195,684,212
670792680469889025,773,249
670789397210615808,613,219
670786190031921152,556,183
670783437142401025,771,351
670782429121134593,1427,701
670780561024270336,735,266
670778058496974848,311,67
670764103623966721,1007,387
670755717859713024,404,96
670733412878163972,893,467
670727704916926465,776,328
670717338665226240,1103,439
670704688707301377,726,341
670691627984359425,545,220
670679630144274432,692,256
670676092097810432,227,37
670668383499735048,9885,4555
670474236058800128,1402,677
670468609693655041,333,80
670465786746662913,904,500
670452855871037440,510,188
670449342516494336,1119,593
670444955656130560,6272,1808
670442337873600512,599,184
670435821946826752,980,469
670434127938719744,1314,589
670433248821026816,306,103
670428280563085312,1288,560
670427002554466305,484,146
670421925039075328,1213,579
670420569653809152,573,287
670417414769758208,532,299
670411370698022913,1871,816
670408998013820928,512,200
670403879788544000,396,140
670385711116361728,521,190
670374371102445568,697,248
670361874861563904,306,60
670338931251150849,397,101
670319130621435904,3616,1116
670303360680108032,405,120
670290420111441920,645,261
670093938074779648,949,301
670086499208155136,646,229
670079681849372674,2044,1113
670073503555706880,1443,716
670069087419133954,575,217
670061506722140161,699,303
670055038660800512,614,296
670046952931721218,598,159
670040295598354432,697,103
670037189829525505,549,253
670003130994700288,309,84
669993076832759809,299,75
669972011175813120,412,140
669970042633789440,282,50
669942763794931712,465,144
669926384437997569,350,88
669923323644657664,215,53
669753178989142016,737,366
669749430875258880,239,60
669684865554620416,470,80
669683899023405056,351,100
669682095984410625,328,124
669680153564442624,619,264
669661792646373376,749,389
669625907762618368,3265,1652
669603084620980224,887,334
669597912108789760,472,139
669583744538451968,1381,848
669573570759163904,403,127
669571471778410496,1471,926
669567591774625800,217,48
669564461267722241,362,110
669393256313184256,329,66
669375718304980992,1225,659
669371483794317312,453,161
669367896104181761,424,138
669363888236994561,580,208
669359674819481600,345,110
669354382627049472,2497,1162
669353438988365824,584,239
669351434509529089,401,166
669328503091937280,940,381
669327207240699904,532,112
669324657376567296,456,192
669216679721873412,1102,366
669214165781868544,402,146
669203728096960512,930,426
669037058363662336,605,284
669015743032369152,682,341
669006782128353280,534,221
669000397445533696,19358,5791
668994913074286592,406,204
668992363537309700,686,311
668989615043424256,623,303
668988183816871936,836,419
668986018524233728,510,149
668981893510119424,502,276
668979806671884288,736,317
668975677807423489,1205,529
668967877119254528,133,21
668960084974809088,651,223
668955713004314625,254,65
668932921458302977,236,53
668902994700836864,294,91
668892474547511297,370,135
668872652652679168,490,277
668852170888998912,419,147
668826086256599040,394,122
668815180734689280,517,236
668779399630725120,663,341
668655139528511488,488,201
668645506898350081,807,479
668643542311546881,807,470
668641109086707712,983,492
668636665813057536,957,451
668633411083464705,2579,1453
668631377374486528,655,292
668627278264475648,289,100
668625577880875008,351,117
668623201287675904,1305,685
668620235289837568,184,36
668614819948453888,569,292
668587383441514497,1550,974
668567822092664832,219,49
668544745690562560,473,209
668542336805281792,420,193
668537837512433665,236,63
668528771708952576,430,203
668507509523615744,301,94
668496999348633600,378,120
668484198282485761,388,215
668480044826800133,419,131
668466899341221888,812,464
668297328638447616,577,272
668291999406125056,225,29
668286279830867968,465,125
668274247790391296,761,211
668268907921326080,510,212
668256321989451776,1199,543
668248472370458624,878,429
668237644992782336,5701,2568
668226093875376128,269,91
668221241640230912,474,179
668204964695683073,517,182
668190681446379520,601,182
668171859951755264,446,172
668154635664932864,462,285
668142349051129856,535,256
668113020489474048,619,216
667937095915278337,1149,726
667924896115245057,275,98
667915453470232577,196,51
667911425562669056,450,263
667902449697558528,796,349
667886921285246976,1724,973
667885044254572545,765,425
667878741721415682,368,107
667873844930215936,577,369
667866724293877760,2813,941
667861340749471744,229,74
667832474953625600,268,57
667806454573760512,976,448
667801013445750784,295,85
667793409583771648,641,304
667782464991965184,379,225
667773195014021121,214,47
667766675769573376,398,199
667728196545200128,345,139
667724302356258817,442,287
667550904950915073,0,30
667550882905632768,0,26
667549055577362432,5312,2053
667546741521195010,315,115
667544320556335104,789,483
667538891197542400,189,60
667534815156183040,751,480
667530908589760512,431,218
667524857454854144,1563,1021
667517642048163840,343,176
667509364010450944,6298,1939
667502640335572993,501,201
667495797102141441,482,243
667491009379606528,480,206
667470559035432960,233,88
667455448082227200,179,56
667453023279554560,291,80
667443425659232256,712,526
667437278097252352,411,213
